Car ID,Brand,Model,Year,Color,Mileage,Price,Location
1411,Chevrolet,Tahoe,2020,Black,55000,22000,Miami
1412,Hyundai,Palisade,2016,Silver,50000,21000,San Francisco
1413,Toyota,Sienna,2017,Red,45000,26000,Dallas
1414,Honda,Fit,2016,Gray,30000,29000,Atlanta
1415,Ford,Fusion,2015,White,35000,27000,Phoenix
1416,Chevrolet,Malibu,2016,Blue,55000,12000,Houston
1417,Hyundai,Venue,2020,Silver,50000,15000,Seattle
1418,Toyota,Yaris,2019,Black,40000,17000,Los Angeles
1419,Honda,HR-V,2018,White,60000,14000,New York
1420,Ford,EcoSport,2020,Red,55000,12000,Chicago
1421,Chevrolet,Spark,2015,Blue,45000,18000,Miami
1422,Hyundai,Accent,2019,Silver,35000,16000,San Francisco
1423,Toyota,Prius,2017,Gray,55000,14000,Dallas
1424,Honda,Civic,2016,White,60000,12000,Atlanta
1425,Ford,Fiesta,2020,Blue,40000,15000,Phoenix
1426,Chevrolet,Cruze,2020,Black,25000,19000,Houston
1427,Hyundai,Elantra,2017,Red,30000,18000,Seattle
1428,Toyota,Camry,2019,Silver,65000,22000,Los Angeles
1429,Honda,Accord,2015,White,55000,16000,New York
1430,Ford,Mustang,2019,Blue,50000,14000,Chicago
1431,Chevrolet,Camaro,2018,Red,55000,19000,Miami
1432,Hyundai,Genesis,2019,Black,30000,23000,San Francisco
1433,Toyota,Avalon,2019,Silver,40000,21000,Dallas
1434,Honda,Civic,2020,Gray,45000,18000,Atlanta
1435,Ford,Fusion,2018,White,35000,20000,Phoenix
1436,Chevrolet,Impala,2017,Blue,60000,25000,Houston
1437,Hyundai,Sonata,2019,Red,55000,24000,Seattle
1438,Toyota,Corolla,2020,Silver,50000,23000,Los Angeles
1439,Honda,CR-V,2015,White,35000,28000,New York
1440,Ford,Escape,2020,Blue,40000,25000,Chicago
1441,Chevrolet,Equinox,2020,Black,70000,27000,Miami
1442,Hyundai,Tucson,2018,Red,55000,22000,San Francisco
1443,Toyota,Rav23,2016,Gray,50000,21000,Dallas
1444,Honda,Pilot,2019,White,45000,26000,Atlanta
1445,Ford,Explorer,2015,Blue,30000,29000,Phoenix
1446,Chevrolet,Traverse,2017,Black,35000,27000,Houston
1447,Hyundai,Santa Fe,2017,Red,55000,12000,Seattle
1448,Toyota,4Runner,2016,Silver,50000,15000,Los Angeles
1449,Honda,Odyssey,2016,White,40000,17000,New York
1450,Ford,Edge,2017,Blue,60000,14000,Chicago
1451,Chevrolet,Tahoe,2020,Black,55000,12000,Miami
1452,Hyundai,Palisade,2016,Silver,50000,15000,San Francisco
1453,Toyota,Sienna,2018,Red,40000,17000,Dallas
1454,Honda,Fit,2018,Gray,35000,14000,Atlanta
1455,Ford,Fusion,2020,White,70000,12000,Phoenix
1456,Chevrolet,Malibu,2017,Blue,55000,15000,Houston
1457,Hyundai,Venue,2017,Silver,50000,17000,Seattle
1458,Toyota,Yaris,2015,Black,40000,14000,Los Angeles
1459,Toyota,Camry,2017,White,45000,16000,Los Angeles
1460,Honda,Civic,2017,Blue,35000,18000,New York
1461,Toyota,Camry,2015,White,60000,19000,Los Angeles
1462,Honda,Civic,2016,Blue,50000,18000,New York
1463,Ford,Focus,2018,Silver,40000,22000,Chicago
1464,Chevrolet,Cruze,2019,Red,35000,25000,Miami
1465,Hyundai,Elantra,2020,Black,70000,18000,San Francisco
1466,Toyota,Corolla,2020,Gray,55000,19000,Dallas
1467,Honda,Accord,2017,White,50000,17000,Atlanta
1468,Ford,Mustang,2016,Yellow,45000,16000,Phoenix
1469,Chevrolet,Impala,2018,Black,40000,18000,Houston
1470,Hyundai,Sonata,2016,Blue,35000,20000,Seattle
1471,Toyota,Rav24,2016,Gray,55000,19000,Los Angeles
1472,Honda,CR-V,2017,Red,50000,23000,New York
1473,Ford,Escape,2017,White,40000,21000,Chicago
1474,Chevrolet,Equinox,2019,Black,35000,24000,Miami
1475,Hyundai,Kona,2018,Blue,70000,20000,San Francisco
1476,Toyota,Highlander,2015,Silver,55000,22000,Dallas
1477,Honda,Pilot,2015,Gray,50000,24000,Atlanta
1478,Ford,Explorer,2020,White,45000,23000,Phoenix
1479,Chevrolet,Traverse,2020,Black,40000,27000,Houston
1480,Hyundai,Santa Fe,2017,Red,35000,25000,Seattle
1481,Toyota,4Runner,2018,Silver,70000,28000,Los Angeles
1482,Honda,Odyssey,2017,White,55000,22000,New York
1483,Ford,Edge,2015,Blue,50000,21000,Chicago
1484,Chevrolet,Tahoe,2015,Black,45000,26000,Miami
1485,Hyundai,Palisade,2019,Silver,30000,29000,San Francisco
1486,Toyota,Sienna,2017,Red,35000,27000,Dallas
1487,Honda,Fit,2017,Gray,55000,12000,Atlanta
1488,Ford,Fusion,2019,White,50000,15000,Phoenix
1489,Chevrolet,Malibu,2016,Blue,40000,17000,Houston
1490,Hyundai,Venue,2015,Silver,60000,14000,Seattle
1491,Toyota,Yaris,2015,Black,55000,12000,Los Angeles
1492,Honda,HR-V,2018,White,45000,18000,New York
1493,Ford,EcoSport,2016,Red,35000,16000,Chicago
1494,Chevrolet,Spark,2018,Blue,55000,14000,Miami
1495,Hyundai,Accent,2018,Silver,60000,12000,San Francisco
1496,Toyota,Prius,2020,Gray,40000,15000,Dallas
1497,Honda,Civic,2018,White,25000,19000,Atlanta
1498,Ford,Fiesta,2017,Blue,30000,18000,Phoenix
1499,Chevrolet,Cruze,2018,Black,65000,22000,Houston
1500,Hyundai,Elantra,2018,Red,55000,16000,Seattle
1501,Toyota,Camry,2018,Silver,50000,14000,Los Angeles
1502,Honda,Accord,2015,White,55000,19000,New York
1503,Ford,Mustang,2015,Blue,30000,23000,Chicago
1504,Chevrolet,Camaro,2019,Red,40000,21000,Miami
1505,Hyundai,Genesis,2016,Black,45000,18000,San Francisco
1506,Toyota,Avalon,2018,Silver,35000,20000,Dallas
1507,Honda,Civic,2015,Gray,60000,25000,Atlanta
1508,Ford,Fusion,2019,White,55000,24000,Phoenix
1509,Chevrolet,Impala,2017,Blue,50000,23000,Houston
1510,Hyundai,Sonata,2015,Red,35000,28000,Seattle
1511,Toyota,Corolla,2019,Silver,40000,25000,Los Angeles
1512,Honda,CR-V,2017,White,70000,27000,New York
1513,Ford,Escape,2018,Blue,55000,22000,Chicago
1514,Chevrolet,Equinox,2019,Black,50000,21000,Miami
1515,Hyundai,Tucson,2018,Red,45000,26000,San Francisco
1516,Toyota,Rav24,2017,Gray,30000,29000,Dallas
1517,Honda,Pilot,2018,White,35000,27000,Atlanta
1518,Ford,Explorer,2016,Blue,55000,12000,Phoenix
1519,Chevrolet,Traverse,2020,Black,50000,15000,Houston
1520,Hyundai,Santa Fe,2017,Red,40000,17000,Seattle
1521,Toyota,4Runner,2020,Silver,60000,14000,Los Angeles
1522,Honda,Odyssey,2017,White,55000,12000,New York
1523,Ford,Edge,2015,Blue,50000,15000,Chicago
1524,Chevrolet,Tahoe,2017,Black,40000,17000,Miami
1525,Hyundai,Palisade,2019,Silver,35000,14000,San Francisco
1526,Toyota,Sienna,2017,Red,70000,12000,Dallas
1527,Honda,Fit,2017,Gray,55000,15000,Atlanta
1528,Ford,Fusion,2020,White,50000,17000,Phoenix
1529,Chevrolet,Malibu,2019,Blue,40000,14000,Houston
1530,Hyundai,Venue,2018,Silver,45000,16000,Seattle
1531,Toyota,Yaris,2019,Black,35000,18000,Los Angeles
1532,Toyota,Camry,2016,White,60000,19000,Los Angeles
1533,Honda,Civic,2017,Blue,50000,18000,New York
1534,Toyota,Camry,2019,White,40000,22000,Los Angeles
1535,Honda,Civic,2015,Blue,35000,25000,New York
1536,Ford,Focus,2019,Silver,70000,18000,Chicago
1537,Chevrolet,Cruze,2020,Red,55000,19000,Miami
1538,Hyundai,Elantra,2020,Black,50000,17000,San Francisco
1539,Toyota,Corolla,2015,Gray,45000,16000,Dallas
1540,Honda,Accord,2015,White,40000,18000,Atlanta
1541,Ford,Mustang,2020,Yellow,35000,20000,Phoenix
1542,Chevrolet,Impala,2016,Black,55000,19000,Houston
1543,Hyundai,Sonata,2017,Blue,50000,23000,Seattle
1544,Toyota,Rav25,2017,Gray,40000,21000,Los Angeles
1545,Honda,CR-V,2020,Red,35000,24000,New York
1546,Ford,Escape,2016,White,70000,20000,Chicago
1547,Chevrolet,Equinox,2019,Black,55000,22000,Miami
1548,Hyundai,Kona,2015,Blue,50000,24000,San Francisco
1549,Toyota,Highlander,2016,Silver,45000,23000,Dallas
1550,Honda,Pilot,2016,Gray,40000,27000,Atlanta
1551,Ford,Explorer,2020,White,35000,25000,Phoenix
1552,Chevrolet,Traverse,2020,Black,70000,28000,Houston
1553,Hyundai,Santa Fe,2016,Red,55000,22000,Seattle
1554,Toyota,4Runner,2020,Silver,50000,21000,Los Angeles
1555,Honda,Odyssey,2018,White,45000,26000,New York
1556,Ford,Edge,2019,Blue,30000,29000,Chicago
1557,Chevrolet,Tahoe,2016,Black,35000,27000,Miami
1558,Hyundai,Palisade,2018,Silver,55000,12000,San Francisco
1559,Toyota,Sienna,2017,Red,50000,15000,Dallas
1560,Honda,Fit,2020,Gray,40000,17000,Atlanta
1561,Ford,Fusion,2016,White,60000,14000,Phoenix
1562,Chevrolet,Malibu,2019,Blue,55000,12000,Houston
1563,Hyundai,Venue,2019,Silver,45000,18000,Seattle
1564,Toyota,Yaris,2019,Black,35000,16000,Los Angeles
1565,Honda,HR-V,2017,White,55000,14000,New York
1566,Ford,EcoSport,2017,Red,60000,12000,Chicago
1567,Chevrolet,Spark,2017,Blue,40000,15000,Miami
1568,Hyundai,Accent,2016,Silver,25000,19000,San Francisco
1569,Toyota,Prius,2017,Gray,30000,18000,Dallas
1570,Honda,Civic,2016,White,65000,22000,Atlanta
1571,Ford,Fiesta,2017,Blue,55000,16000,Phoenix
1572,Chevrolet,Cruze,2020,Black,50000,14000,Houston
1573,Hyundai,Elantra,2020,Red,55000,19000,Seattle
1574,Toyota,Camry,2018,Silver,30000,23000,Los Angeles
1575,Honda,Accord,2016,White,40000,21000,New York
1576,Ford,Mustang,2017,Blue,45000,18000,Chicago
1577,Chevrolet,Camaro,2015,Red,35000,20000,Miami
1578,Hyundai,Genesis,2016,Black,60000,25000,San Francisco
1579,Toyota,Avalon,2018,Silver,55000,24000,Dallas
1580,Honda,Civic,2016,Gray,50000,23000,Atlanta
1581,Ford,Fusion,2019,White,35000,28000,Phoenix
1582,Chevrolet,Impala,2017,Blue,40000,25000,Houston
1583,Hyundai,Sonata,2019,Red,70000,27000,Seattle
1584,Toyota,Corolla,2016,Silver,55000,22000,Los Angeles
1585,Honda,CR-V,2017,White,50000,21000,New York
1586,Ford,Escape,2015,Blue,45000,26000,Chicago
1587,Chevrolet,Equinox,2019,Black,30000,29000,Miami
1588,Hyundai,Tucson,2015,Red,35000,27000,San Francisco
1589,Toyota,Rav25,2015,Gray,55000,12000,Dallas
1590,Honda,Pilot,2020,White,50000,15000,Atlanta
1591,Ford,Explorer,2016,Blue,40000,17000,Phoenix
1592,Chevrolet,Traverse,2016,Black,60000,14000,Houston
1593,Hyundai,Santa Fe,2015,Red,55000,12000,Seattle
1594,Toyota,4Runner,2015,Silver,50000,15000,Los Angeles
1595,Honda,Odyssey,2015,White,40000,17000,New York
1596,Ford,Edge,2017,Blue,35000,14000,Chicago
1597,Chevrolet,Tahoe,2018,Black,70000,12000,Miami
1598,Hyundai,Palisade,2015,Silver,55000,15000,San Francisco
1599,Toyota,Sienna,2019,Red,50000,17000,Dallas
1600,Honda,Fit,2017,Gray,40000,14000,Atlanta
1601,Ford,Fusion,2019,White,45000,16000,Phoenix
1602,Chevrolet,Malibu,2017,Blue,35000,18000,Houston
1603,Hyundai,Venue,2016,Silver,60000,19000,Seattle
1604,Toyota,Yaris,2018,Black,50000,18000,Los Angeles
1605,Toyota,Camry,2020,White,40000,22000,Los Angeles
1606,Honda,Civic,2017,Blue,35000,25000,New York
1607,Toyota,Camry,2017,White,70000,18000,Los Angeles
1608,Honda,Civic,2017,Blue,55000,19000,New York
1609,Ford,Focus,2020,Silver,50000,17000,Chicago
1610,Chevrolet,Cruze,2020,Red,45000,16000,Miami
1611,Hyundai,Elantra,2018,Black,40000,18000,San Francisco
1612,Toyota,Corolla,2020,Gray,35000,20000,Dallas
1613,Honda,Accord,2017,White,55000,19000,Atlanta
1614,Ford,Mustang,2016,Yellow,50000,23000,Phoenix
1615,Chevrolet,Impala,2015,Black,40000,21000,Houston
1616,Hyundai,Sonata,2016,Blue,35000,24000,Seattle
1617,Toyota,Rav26,2017,Gray,70000,20000,Los Angeles
1618,Honda,CR-V,2016,Red,55000,22000,New York
1619,Ford,Escape,2018,White,50000,24000,Chicago
1620,Chevrolet,Equinox,2016,Black,45000,23000,Miami
1621,Hyundai,Kona,2015,Blue,40000,27000,San Francisco
1622,Toyota,Highlander,2018,Silver,35000,25000,Dallas
1623,Honda,Pilot,2020,Gray,70000,28000,Atlanta
1624,Ford,Explorer,2016,White,55000,22000,Phoenix
1625,Chevrolet,Traverse,2020,Black,50000,21000,Houston
1626,Hyundai,Santa Fe,2017,Red,45000,26000,Seattle
1627,Toyota,4Runner,2018,Silver,30000,29000,Los Angeles
1628,Honda,Odyssey,2020,White,35000,27000,New York
1629,Ford,Edge,2020,Blue,55000,12000,Chicago
1630,Chevrolet,Tahoe,2017,Black,50000,15000,Miami
1631,Hyundai,Palisade,2016,Silver,40000,17000,San Francisco
1632,Toyota,Sienna,2020,Red,60000,14000,Dallas
1633,Honda,Fit,2020,Gray,55000,12000,Atlanta
1634,Ford,Fusion,2017,White,45000,18000,Phoenix
1635,Chevrolet,Malibu,2018,Blue,35000,16000,Houston
1636,Hyundai,Venue,2019,Silver,55000,14000,Seattle
1637,Toyota,Yaris,2018,Black,60000,12000,Los Angeles
1638,Honda,HR-V,2019,White,40000,15000,New York
1639,Ford,EcoSport,2018,Red,25000,19000,Chicago
1640,Chevrolet,Spark,2015,Blue,30000,18000,Miami
1641,Hyundai,Accent,2016,Silver,65000,22000,San Francisco
1642,Toyota,Prius,2017,Gray,55000,16000,Dallas
1643,Honda,Civic,2016,White,50000,14000,Atlanta
1644,Ford,Fiesta,2020,Blue,55000,19000,Phoenix
1645,Chevrolet,Cruze,2015,Black,30000,23000,Houston
1646,Hyundai,Elantra,2016,Red,40000,21000,Seattle
1647,Toyota,Camry,2017,Silver,45000,18000,Los Angeles
1648,Honda,Accord,2019,White,35000,20000,New York
1649,Ford,Mustang,2018,Blue,60000,25000,Chicago
1650,Chevrolet,Camaro,2019,Red,55000,24000,Miami
1651,Hyundai,Genesis,2018,Black,50000,23000,San Francisco
1652,Toyota,Avalon,2015,Silver,35000,28000,Dallas
1653,Honda,Civic,2017,Gray,40000,25000,Atlanta
1654,Ford,Fusion,2016,White,70000,27000,Phoenix
1655,Chevrolet,Impala,2015,Blue,55000,22000,Houston
1656,Hyundai,Sonata,2016,Red,50000,21000,Seattle
1657,Toyota,Corolla,2017,Silver,45000,26000,Los Angeles
1658,Honda,CR-V,2016,White,30000,29000,New York
1659,Ford,Escape,2017,Blue,35000,27000,Chicago
1660,Chevrolet,Equinox,2019,Black,55000,12000,Miami
1661,Hyundai,Tucson,2018,Red,50000,15000,San Francisco
1662,Toyota,Rav26,2020,Gray,40000,17000,Dallas
1663,Honda,Pilot,2016,White,60000,14000,Atlanta
1664,Ford,Explorer,2020,Blue,55000,12000,Phoenix
1665,Chevrolet,Traverse,2018,Black,50000,15000,Houston
1666,Hyundai,Santa Fe,2016,Red,40000,17000,Seattle
1667,Toyota,4Runner,2020,Silver,35000,14000,Los Angeles
1668,Honda,Odyssey,2019,White,70000,12000,New York
1669,Ford,Edge,2015,Blue,55000,15000,Chicago
1670,Chevrolet,Tahoe,2018,Black,50000,17000,Miami
1671,Hyundai,Palisade,2017,Silver,40000,14000,San Francisco
1672,Toyota,Sienna,2017,Red,45000,16000,Dallas
1673,Honda,Fit,2015,Gray,35000,18000,Atlanta
1674,Ford,Fusion,2018,White,60000,19000,Phoenix
1675,Chevrolet,Malibu,2016,Blue,50000,18000,Houston
1676,Hyundai,Venue,2019,Silver,40000,22000,Seattle
1677,Toyota,Yaris,2018,Black,35000,25000,Los Angeles
1678,Toyota,Camry,2017,White,70000,18000,Los Angeles
1679,Honda,Civic,2019,Blue,55000,19000,New York
1680,Toyota,Camry,2016,White,50000,17000,Los Angeles
1681,Honda,Civic,2020,Blue,45000,16000,New York
1682,Ford,Focus,2016,Silver,40000,18000,Chicago
1683,Chevrolet,Cruze,2017,Red,35000,20000,Miami
1684,Hyundai,Elantra,2016,Black,55000,19000,San Francisco
1685,Toyota,Corolla,2017,Gray,50000,23000,Dallas
1686,Honda,Accord,2019,White,40000,21000,Atlanta
1687,Ford,Mustang,2016,Yellow,35000,24000,Phoenix
1688,Chevrolet,Impala,2017,Black,70000,20000,Houston
1689,Hyundai,Sonata,2017,Blue,55000,22000,Seattle
1690,Toyota,Rav27,2018,Gray,50000,24000,Los Angeles
1691,Honda,CR-V,2017,Red,45000,23000,New York
1692,Ford,Escape,2018,White,40000,27000,Chicago
1693,Chevrolet,Equinox,2017,Black,35000,25000,Miami
1694,Hyundai,Kona,2018,Blue,70000,28000,San Francisco
1695,Toyota,Highlander,2017,Silver,55000,22000,Dallas
1696,Honda,Pilot,2020,Gray,50000,21000,Atlanta
1697,Ford,Explorer,2015,White,45000,26000,Phoenix
1698,Chevrolet,Traverse,2015,Black,30000,29000,Houston
1699,Hyundai,Santa Fe,2019,Red,35000,27000,Seattle
1700,Toyota,4Runner,2018,Silver,55000,12000,Los Angeles
1701,Honda,Odyssey,2017,White,50000,15000,New York
1702,Ford,Edge,2016,Blue,40000,17000,Chicago
1703,Chevrolet,Tahoe,2019,Black,60000,14000,Miami
1704,Hyundai,Palisade,2015,Silver,55000,12000,San Francisco
1705,Toyota,Sienna,2017,Red,45000,18000,Dallas
1706,Honda,Fit,2018,Gray,35000,16000,Atlanta
1707,Ford,Fusion,2019,White,55000,14000,Phoenix
1708,Chevrolet,Malibu,2017,Blue,60000,12000,Houston
1709,Hyundai,Venue,2019,Silver,40000,15000,Seattle
1710,Toyota,Yaris,2019,Black,25000,19000,Los Angeles
1711,Honda,HR-V,2016,White,30000,18000,New York
1712,Ford,EcoSport,2016,Red,65000,22000,Chicago
1713,Chevrolet,Spark,2017,Blue,55000,16000,Miami
1714,Hyundai,Accent,2016,Silver,50000,14000,San Francisco
1715,Toyota,Prius,2015,Gray,55000,19000,Dallas
1716,Honda,Civic,2019,White,30000,23000,Atlanta
1717,Ford,Fiesta,2019,Blue,40000,21000,Phoenix
1718,Chevrolet,Cruze,2020,Black,45000,18000,Houston
1719,Hyundai,Elantra,2020,Red,35000,20000,Seattle
1720,Toyota,Camry,2016,Silver,60000,25000,Los Angeles
1721,Honda,Accord,2015,White,55000,24000,New York
1722,Ford,Mustang,2019,Blue,50000,23000,Chicago
1723,Chevrolet,Camaro,2015,Red,35000,28000,Miami
1724,Hyundai,Genesis,2019,Black,40000,25000,San Francisco
1725,Toyota,Avalon,2019,Silver,70000,27000,Dallas
1726,Honda,Civic,2017,Gray,55000,22000,Atlanta
1727,Ford,Fusion,2016,White,50000,21000,Phoenix
1728,Chevrolet,Impala,2016,Blue,45000,26000,Houston
1729,Hyundai,Sonata,2019,Red,30000,29000,Seattle
1730,Toyota,Corolla,2016,Silver,35000,27000,Los Angeles
1731,Honda,CR-V,2020,White,55000,12000,New York
1732,Ford,Escape,2015,Blue,50000,15000,Chicago
1733,Chevrolet,Equinox,2015,Black,40000,17000,Miami
1734,Hyundai,Tucson,2015,Red,60000,14000,San Francisco
1735,Toyota,Rav27,2017,Gray,55000,12000,Dallas
1736,Honda,Pilot,2019,White,50000,15000,Atlanta
1737,Ford,Explorer,2017,Blue,40000,17000,Phoenix
1738,Chevrolet,Traverse,2017,Black,35000,14000,Houston
1739,Hyundai,Santa Fe,2019,Red,70000,12000,Seattle
1740,Toyota,4Runner,2019,Silver,55000,15000,Los Angeles
1741,Honda,Odyssey,2020,White,50000,17000,New York
1742,Ford,Edge,2016,Blue,40000,14000,Chicago
1743,Chevrolet,Tahoe,2017,Black,45000,16000,Miami
1744,Hyundai,Palisade,2019,Silver,35000,18000,San Francisco
1745,Toyota,Sienna,2015,Red,60000,19000,Dallas
1746,Honda,Fit,2019,Gray,50000,18000,Atlanta
1747,Ford,Fusion,2020,White,40000,22000,Phoenix
1748,Chevrolet,Malibu,2015,Blue,35000,25000,Houston
1749,Hyundai,Venue,2018,Silver,70000,18000,Seattle
1750,Toyota,Yaris,2018,Black,55000,19000,Los Angeles
1751,Toyota,Camry,2016,White,50000,17000,Los Angeles
1752,Honda,Civic,2016,Blue,45000,16000,New York
1753,Toyota,Camry,2019,White,40000,18000,Los Angeles
1754,Honda,Civic,2020,Blue,35000,20000,New York
1755,Ford,Focus,2019,Silver,55000,19000,Chicago
1756,Chevrolet,Cruze,2016,Red,50000,23000,Miami
1757,Hyundai,Elantra,2016,Black,40000,21000,San Francisco
1758,Toyota,Corolla,2016,Gray,35000,24000,Dallas
1759,Honda,Accord,2015,White,70000,20000,Atlanta
1760,Ford,Mustang,2019,Yellow,55000,22000,Phoenix
1761,Chevrolet,Impala,2015,Black,50000,24000,Houston
1762,Hyundai,Sonata,2019,Blue,45000,23000,Seattle
1763,Toyota,Rav28,2015,Gray,40000,27000,Los Angeles
1764,Honda,CR-V,2020,Red,35000,25000,New York
1765,Ford,Escape,2020,White,70000,28000,Chicago
1766,Chevrolet,Equinox,2015,Black,55000,22000,Miami
1767,Hyundai,Kona,2020,Blue,50000,21000,San Francisco
1768,Toyota,Highlander,2020,Silver,45000,26000,Dallas
1769,Honda,Pilot,2015,Gray,30000,29000,Atlanta
1770,Ford,Explorer,2016,White,35000,27000,Phoenix
1771,Chevrolet,Traverse,2019,Black,55000,12000,Houston
1772,Hyundai,Santa Fe,2020,Red,50000,15000,Seattle
1773,Toyota,4Runner,2015,Silver,40000,17000,Los Angeles
1774,Honda,Odyssey,2016,White,60000,14000,New York
1775,Ford,Edge,2016,Blue,55000,12000,Chicago
1776,Chevrolet,Tahoe,2018,Black,45000,18000,Miami
1777,Hyundai,Palisade,2020,Silver,35000,16000,San Francisco
1778,Toyota,Sienna,2016,Red,55000,14000,Dallas
1779,Honda,Fit,2016,Gray,60000,12000,Atlanta
1780,Ford,Fusion,2015,White,40000,15000,Phoenix
1781,Chevrolet,Malibu,2016,Blue,25000,19000,Houston
1782,Hyundai,Venue,2019,Silver,30000,18000,Seattle
1783,Toyota,Yaris,2015,Black,65000,22000,Los Angeles
1784,Honda,HR-V,2018,White,55000,16000,New York
1785,Ford,EcoSport,2018,Red,50000,14000,Chicago
1786,Chevrolet,Spark,2017,Blue,55000,19000,Miami
1787,Hyundai,Accent,2020,Silver,30000,23000,San Francisco
1788,Toyota,Prius,2016,Gray,40000,21000,Dallas
1789,Honda,Civic,2017,White,45000,18000,Atlanta
1790,Ford,Fiesta,2016,Blue,35000,20000,Phoenix
1791,Chevrolet,Cruze,2020,Black,60000,25000,Houston
1792,Hyundai,Elantra,2017,Red,55000,24000,Seattle
1793,Toyota,Camry,2019,Silver,50000,23000,Los Angeles
1794,Honda,Accord,2016,White,35000,28000,New York
1795,Ford,Mustang,2016,Blue,40000,25000,Chicago
1796,Chevrolet,Camaro,2017,Red,70000,27000,Miami
1797,Hyundai,Genesis,2016,Black,55000,22000,San Francisco
1798,Toyota,Avalon,2016,Silver,50000,21000,Dallas
1799,Honda,Civic,2015,Gray,45000,26000,Atlanta
1800,Ford,Fusion,2019,White,30000,29000,Phoenix
1801,Chevrolet,Impala,2016,Blue,35000,27000,Houston
1802,Hyundai,Sonata,2020,Red,55000,12000,Seattle
1803,Toyota,Corolla,2016,Silver,50000,15000,Los Angeles
1804,Honda,CR-V,2018,White,40000,17000,New York
1805,Ford,Escape,2015,Blue,60000,14000,Chicago
1806,Chevrolet,Equinox,2017,Black,55000,12000,Miami
1807,Hyundai,Tucson,2017,Red,50000,15000,San Francisco
1808,Toyota,Rav28,2017,Gray,40000,17000,Dallas
1809,Honda,Pilot,2019,White,35000,14000,Atlanta
1810,Ford,Explorer,2015,Blue,70000,12000,Phoenix
1811,Chevrolet,Traverse,2016,Black,55000,15000,Houston
1812,Hyundai,Santa Fe,2020,Red,50000,17000,Seattle
1813,Toyota,4Runner,2019,Silver,40000,14000,Los Angeles
1814,Honda,Odyssey,2017,White,45000,16000,New York
1815,Ford,Edge,2017,Blue,35000,18000,Chicago
1816,Chevrolet,Tahoe,2015,Black,60000,19000,Miami
1817,Hyundai,Palisade,2020,Silver,50000,18000,San Francisco
1818,Toyota,Sienna,2019,Red,40000,22000,Dallas
1819,Honda,Fit,2019,Gray,35000,25000,Atlanta
1820,Ford,Fusion,2018,White,70000,18000,Phoenix
1821,Chevrolet,Malibu,2015,Blue,55000,19000,Houston
1822,Hyundai,Venue,2017,Silver,50000,17000,Seattle
1823,Toyota,Yaris,2018,Black,45000,16000,Los Angeles
1824,Toyota,Camry,2015,White,40000,18000,Los Angeles
1825,Honda,Civic,2016,Blue,35000,20000,New York
1826,Toyota,Camry,2016,White,55000,19000,Los Angeles
1827,Honda,Civic,2019,Blue,50000,23000,New York
1828,Ford,Focus,2016,Silver,40000,21000,Chicago
1829,Chevrolet,Cruze,2015,Red,35000,24000,Miami
1830,Hyundai,Elantra,2016,Black,70000,20000,San Francisco
1831,Toyota,Corolla,2015,Gray,55000,22000,Dallas
1832,Honda,Accord,2017,White,50000,24000,Atlanta
1833,Ford,Mustang,2017,Yellow,45000,23000,Phoenix
1834,Chevrolet,Impala,2015,Black,40000,27000,Houston
1835,Hyundai,Sonata,2018,Blue,35000,25000,Seattle
1836,Toyota,Rav29,2015,Gray,70000,28000,Los Angeles
1837,Honda,CR-V,2015,Red,55000,22000,New York
1838,Ford,Escape,2016,White,50000,21000,Chicago
1839,Chevrolet,Equinox,2019,Black,45000,26000,Miami
1840,Hyundai,Kona,2016,Blue,30000,29000,San Francisco
1841,Toyota,Highlander,2017,Silver,35000,27000,Dallas
1842,Honda,Pilot,2015,Gray,55000,12000,Atlanta
1843,Ford,Explorer,2016,White,50000,15000,Phoenix
1844,Chevrolet,Traverse,2019,Black,40000,17000,Houston
1845,Hyundai,Santa Fe,2015,Red,60000,14000,Seattle
1846,Toyota,4Runner,2019,Silver,55000,12000,Los Angeles
1847,Honda,Odyssey,2020,White,45000,18000,New York
1848,Ford,Edge,2019,Blue,35000,16000,Chicago
1849,Chevrolet,Tahoe,2017,Black,55000,14000,Miami
1850,Hyundai,Palisade,2016,Silver,60000,12000,San Francisco
1851,Toyota,Sienna,2019,Red,40000,15000,Dallas
1852,Honda,Fit,2017,Gray,25000,19000,Atlanta
1853,Ford,Fusion,2020,White,30000,18000,Phoenix
1854,Chevrolet,Malibu,2018,Blue,65000,22000,Houston
1855,Hyundai,Venue,2016,Silver,55000,16000,Seattle
1856,Toyota,Yaris,2017,Black,50000,14000,Los Angeles
1857,Honda,HR-V,2016,White,55000,19000,New York
1858,Ford,EcoSport,2020,Red,30000,23000,Chicago
1859,Chevrolet,Spark,2016,Blue,40000,21000,Miami
1860,Hyundai,Accent,2016,Silver,45000,18000,San Francisco
1861,Toyota,Prius,2015,Gray,35000,20000,Dallas
1862,Honda,Civic,2018,White,60000,25000,Atlanta
1863,Ford,Fiesta,2019,Blue,55000,24000,Phoenix
1864,Chevrolet,Cruze,2016,Black,50000,23000,Houston
1865,Hyundai,Elantra,2017,Red,35000,28000,Seattle
1866,Toyota,Camry,2018,Silver,40000,25000,Los Angeles
1867,Honda,Accord,2018,White,70000,27000,New York
1868,Ford,Mustang,2019,Blue,55000,22000,Chicago
1869,Chevrolet,Camaro,2017,Red,50000,21000,Miami
